#{"t_start": 1709852568.9109983, "env_id": null}
r,l,t
7.899995,79,1643.918447
22.300049,223,1643.933488
14.900021,149,1643.93357
8.299995,83,1643.968125
34.500057,245,1643.998485
9.299999,93,1644.003942
15.900024,159,1644.009184
7.599995,76,1644.029402
35.200058,252,1644.034557
16.900028,169,1644.034637
12.600012,126,1644.039727
9.900002,99,1644.05455
0.4,4,1648.145902
10.6,6,1648.158096
0.70000005,7,1648.163299
1.0000001,10,1648.178691
1.5000002,15,1648.204316
1.6000003,16,1648.209559
1.8000003,18,1648.219738
2.7999995,28,1648.283808
2.8999994,29,1648.289248
3.199999,32,1648.305549
3.5999987,36,1648.326325
3.7999985,38,1648.336592
4.399998,44,1648.366439
5.1999974,52,1648.406325
5.2999973,53,1648.411321
5.499997,55,1648.420594
5.599997,56,1648.425756
5.799997,58,1648.435134
5.9999967,60,1648.445152
6.0999966,61,1648.449833
6.0999966,61,1648.449899
6.0999966,61,1648.449919
6.1999965,62,1648.455091
6.899996,69,1648.491392
16.899996,69,1648.491475
6.9999957,70,1648.496384
7.3999953,74,1648.515844
7.499995,75,1648.520764
8.099995,81,1648.55034
7.899995,79,1648.560448
8.399996,84,1648.565374
8.399996,84,1648.565453
8.599997,86,1648.575221
7.9999948,80,1648.575299
8.699997,87,1648.580168
3.199999,32,1648.580247
7.3999953,74,1648.59006
8.899998,89,1648.590142
9.099998,91,1648.599955
19.3,93,1648.609953
7.9999948,80,1648.634312
9.900002,99,1648.639289
10.700005,107,1648.677737
9.199999,92,1648.682604
7.9999948,80,1648.682682
10.900005,109,1648.687489
11.300007,113,1648.707244
7.799995,78,1648.71221
10.700005,107,1648.72696
21.800009,118,1648.731851
12.400011,124,1648.761392
7.2999954,73,1648.771313
12.00001,120,1648.776339
22.700012,127,1648.776417
12.700012,127,1648.776445
6.899996,69,1648.786135
23.600016,136,1648.819767
13.600016,136,1648.819846
23.900017,139,1648.834325
10.300003,103,1648.844028
7.9999948,80,1648.844109
14.200018,142,1648.849243
14.500019,145,1648.864714
14.500019,145,1648.864795
15.100021,151,1648.895664
15.500023,155,1648.915168
8.799997,88,1648.924972
16.100025,161,1648.944129
16.500027,165,1648.965969
16.700027,167,1648.975886
8.399996,84,1648.989937
17.30003,173,1649.003944
9.299999,93,1649.009011
17.60003,176,1649.018858
12.400011,124,1649.018941
8.299995,83,1649.048383
12.600012,126,1649.073172
7.0999956,71,1649.082914
9.800001,98,1649.082993
10.300003,103,1649.087911
29.000036,190,1649.087989
10.700005,107,1649.092914
9.700001,97,1649.11234
19.600039,196,1649.117444
10.800005,108,1649.122528
14.100018,141,1649.132428
9.6,96,1649.157649
11.300007,113,1649.167584
30.900043,209,1649.182332
14.400019,144,1649.229091
9.099998,91,1649.229174
8.899998,89,1649.229202
18.700035,187,1649.234143
7.799995,78,1649.234223
22.000048,220,1649.239213
32.100048,221,1649.244565
19.200037,192,1649.244646
13.400015,134,1649.255249
14.000017,140,1649.25533
11.600008,116,1649.265147
22.50005,225,1649.26523
11.400007,114,1649.279816
17.30003,173,1649.285155
5.799997,58,1649.300502
12.400011,124,1649.300584
10.900005,109,1649.315469
16.100025,161,1649.320506
33.900055,239,1649.335192
15.900024,159,1649.355682
16.600027,166,1649.399957
0.3,3,1653.4199
0.8000001,8,1653.44675
1.0000001,10,1653.457116
1.1000001,11,1653.462601
1.2000002,12,1653.468015
1.4000002,14,1653.47836
1.4000002,14,1653.47844
1.8000003,18,1653.498494
1.9000003,19,1653.503661
2.0000002,20,1653.508925
2.0000002,20,1653.509004
2.3,23,1653.524414
2.4999998,25,1653.534796
3.299999,33,1653.578394
3.299999,33,1653.578496
3.399999,34,1653.583915
3.5999987,36,1653.594684
3.6999986,37,1653.600305
4.0999985,41,1653.622677
4.1999984,42,1653.628169
4.1999984,42,1653.628242
4.399998,44,1653.638004
4.599998,46,1653.648321
4.9999976,50,1653.667655
5.499997,55,1653.692559
5.599997,56,1653.697425
5.599997,56,1653.697499
5.799997,58,1653.708566
16.499996,65,1653.743571
6.699996,67,1653.753496
6.899996,69,1653.763587
6.899996,69,1653.763663
7.2999954,73,1653.783175
8.199995,82,1653.827404
8.399996,84,1653.837088
8.599997,86,1653.847398
18.999998,90,1653.867188
9.099998,91,1653.872363
9.199999,92,1653.877382
9.299999,93,1653.882321
9.700001,97,1653.901866
8.299995,83,1653.901948
19.800001,98,1653.906981
10.000002,100,1653.91692
9.900002,99,1653.928611
9.5,95,1653.933834
10.600004,106,1653.949777
9.6,96,1653.949854
20.800005,108,1653.960687
8.899998,89,1653.96077
10.800005,108,1653.960793
10.900005,109,1653.965972
10.900005,109,1653.966045
21.500008,115,1653.997031
7.499995,75,1654.002235
11.600008,116,1654.002309
7.899995,79,1654.002332
6.699996,67,1654.00788
10.700005,107,1654.059873
12.700012,127,1654.059952
8.799997,88,1654.075456
13.100014,131,1654.080681
10.900005,109,1654.096181
9.099998,91,1654.10125
13.600016,136,1654.107123
13.700016,137,1654.115173
10.600004,106,1654.150657
14.200018,142,1654.150745
11.000006,110,1654.156985
14.900021,149,1654.190007
6.599996,66,1654.206331
9.800001,98,1654.226207
11.300007,113,1654.241102
26.200026,162,1654.255978
16.200026,162,1654.256063
7.2999954,73,1654.265915
8.399996,84,1654.275915
12.400011,124,1654.275995
16.700027,167,1654.280831
16.900028,169,1654.291065
6.2999964,63,1654.300817
17.100029,171,1654.300896
17.40003,174,1654.315664
10.800005,108,1654.331211
10.600004,106,1654.341944
15.700024,157,1654.347413
11.400007,114,1654.352905
18.200033,182,1654.358698
8.299995,83,1654.375063
13.100014,131,1654.380487
8.499996,85,1654.391594
17.60003,176,1654.433208
10.500004,105,1654.479306
8.599997,86,1654.52187
20.400042,204,1654.532563
9.900002,99,1654.538119
16.000025,160,1654.538198
16.100025,161,1654.543939
8.299995,83,1654.561622
12.20001,122,1654.561704
12.800013,128,1654.566917
10.900005,109,1654.587717
15.800024,158,1654.598007
20.10004,201,1654.634862
14.200018,142,1654.634946
10.200003,102,1654.645595
10.600004,106,1654.651049
8.899998,89,1654.656532
7.0999956,71,1654.65661
10.000002,100,1654.682405
13.900017,139,1654.703966
9.099998,91,1654.719677
7.599995,76,1654.719755
10.900005,109,1654.725079
8.099995,81,1654.730216
35.30006,253,1654.735412
7.2999954,73,1654.735488
11.400007,114,1654.750628
15.900024,159,1654.75071
0.2,2,1658.611415
1.0000001,10,1658.653439
1.3000002,13,1658.668719
1.5000002,15,1658.67869
1.6000003,16,1658.683629
2.1000001,21,1658.709674
2.3999999,24,1658.724958
2.7999995,28,1658.744993
2.7999995,28,1658.745066
3.199999,32,1658.764793
3.199999,32,1658.764865
13.299999,33,1658.769949
13.499999,35,1658.77996
13.899999,39,1658.801014
3.9999983,40,1658.806866
4.0999985,41,1658.812254
4.0999985,41,1658.812326
5.0999975,51,1658.862475
5.399997,54,1658.87838
15.499998,55,1658.883454
5.499997,55,1658.88352
5.799997,58,1658.898705
6.0999966,61,1658.914082
6.799996,68,1658.950413
7.1999955,72,1658.972489
7.2999954,73,1658.977635
7.3999953,74,1658.982769
7.599995,76,1658.99344
7.699995,77,1658.998424
7.799995,78,1659.003466
7.799995,78,1659.003532
7.899995,79,1659.008657
7.9999948,80,1659.013564
8.099995,81,1659.018459
8.099995,81,1659.018537
8.199995,82,1659.023549
6.699996,67,1659.023618
8.599997,86,1659.042818
8.599997,86,1659.04289
8.599997,86,1659.04292
8.799997,88,1659.052306
9.800001,98,1659.099317
8.599997,86,1659.104104
10.300003,103,1659.123063
10.400003,104,1659.137189
10.000002,100,1659.15637
21.100006,111,1659.161195
11.100006,111,1659.161267
11.500008,115,1659.180022
11.600008,116,1659.184827
11.700008,117,1659.190036
11.800009,118,1659.195381
10.400003,104,1659.205061
12.20001,122,1659.214646
22.700012,127,1659.238486
22.900013,129,1659.248007
13.500015,135,1659.276892
7.799995,78,1659.28178
13.900017,139,1659.296163
12.00001,120,1659.31953
4.1999984,42,1659.33848
24.80002,148,1659.338568
15.200022,152,1659.360916
25.600023,156,1659.381254
15.600023,156,1659.381324
25.700024,157,1659.385987
9.099998,91,1659.395575
8.099995,81,1659.395643
16.100025,161,1659.404818
13.400015,134,1659.409553
8.099995,81,1659.409622
7.699995,77,1659.414229
9.700001,97,1659.441788
16.900028,169,1659.441856
17.20003,172,1659.455922
8.899998,89,1659.471172
10.300003,103,1659.476142
27.900032,179,1659.490245
14.100018,141,1659.504452
7.1999955,72,1659.530653
11.2000065,112,1659.535393
19.200037,192,1659.556672
3.8999984,39,1659.573074
17.900032,179,1659.597965
14.600019,146,1659.602939
12.900013,129,1659.632275
13.200014,132,1659.666059
18.000032,180,1659.670992
8.899998,89,1659.676079
10.600004,106,1659.681013
18.700035,187,1659.69163
18.100033,181,1659.701546
10.600004,106,1659.717471
8.999998,90,1659.72797
7.9999948,80,1659.738101
18.800035,188,1659.743357
8.699997,87,1659.753161
11.600008,116,1659.758135
10.800005,108,1659.781723
5.699997,57,1659.791385
7.0999956,71,1659.796175
34.100056,241,1659.801072
6.699996,67,1659.811423
15.600023,156,1659.816238
20.600042,206,1659.821014
15.900024,159,1659.821082
9.700001,97,1659.821103
18.900036,189,1659.84472
19.700039,197,1659.854559
17.100029,171,1659.860217
22.50005,225,1659.860363
15.600023,156,1659.871614
9.6,96,1659.871691
10.400003,104,1659.876689
0.1,1,1663.91699
0.1,1,1663.917071
0.2,2,1663.923537
0.5,5,1663.940133
0.70000005,7,1663.950628
1.0000001,10,1663.966435
1.0000001,10,1663.966539
1.1000001,11,1663.972047
1.1000001,11,1663.972129
1.2000002,12,1663.977692
1.6000003,16,1663.999035
1.6000003,16,1663.999122
1.9000003,19,1664.017745
2.2,22,1664.03429
2.3,23,1664.040004
12.3,23,1664.04008
3.0999992,31,1664.081577
3.399999,34,1664.097553
4.1999984,42,1664.142812
4.499998,45,1664.159905
4.499998,45,1664.159993
4.9999976,50,1664.18831
5.0999975,51,1664.193581
5.0999975,51,1664.193655
5.499997,55,1664.213633
5.599997,56,1664.218436
5.799997,58,1664.228662
5.8999968,59,1664.233375
5.8999968,59,1664.233444
5.8999968,59,1664.233472
5.9999967,60,1664.238145
6.1999965,62,1664.247754
6.499996,65,1664.262157
7.3999953,74,1664.305097
7.499995,75,1664.310155
7.699995,77,1664.320097
7.799995,78,1664.325141
7.9999948,80,1664.334975
8.299995,83,1664.349851
8.299995,83,1664.349933
8.399996,84,1664.354903
8.799997,88,1664.374792
8.899998,89,1664.379821
8.999998,90,1664.384791
6.9999957,70,1664.394734
8.599997,86,1664.414238
10.900005,109,1664.479316
11.000006,110,1664.484343
7.899995,79,1664.484425
9.199999,92,1664.489816
11.2000065,112,1664.494894
11.400007,114,1664.509763
11.2000065,112,1664.519775
11.900009,119,1664.529892
11.400007,114,1664.539861
12.600012,126,1664.567429
12.600012,126,1664.567516
12.700012,127,1664.573154
10.400003,104,1664.573236
13.600016,136,1664.624278
12.700012,127,1664.634565
24.100018,141,1664.649813
8.699997,87,1664.659477
8.299995,83,1664.668941
9.299999,93,1664.683168
14.80002,148,1664.683239
14.70002,147,1664.683262
15.000021,150,1664.692702
14.900021,149,1664.697443
8.099995,81,1664.716689
15.700024,157,1664.72609
16.100025,161,1664.744596
15.100021,151,1664.744667
10.500004,105,1664.753772
7.499995,75,1664.763006
16.600027,166,1664.767656
6.9999957,70,1664.767724
12.00001,120,1664.786882
15.000021,150,1664.801735
11.500008,115,1664.807153
11.800009,118,1664.820837
9.5,95,1664.830082
7.1999955,72,1664.839596
28.300034,183,1664.848762
9.700001,97,1664.858174
19.000036,190,1664.880994
17.800032,178,1664.899279
11.100006,111,1664.899348
9.099998,91,1664.940462
9.099998,91,1664.954222
12.300011,123,1664.954294
6.0999966,61,1664.982257
21.800047,218,1665.010309
16.700027,167,1665.010381
18.100033,181,1665.050547
14.900021,149,1665.05062
18.200033,182,1665.055416
10.200003,102,1665.060282
8.499996,85,1665.069832
19.000036,190,1665.079668
7.699995,77,1665.089716
5.2999973,53,1665.0898
21.900047,219,1665.094799
14.600019,146,1665.094878
10.100002,101,1665.114076
9.700001,97,1665.119079
13.000013,130,1665.119159
6.799996,68,1665.124039
19.700039,197,1665.158741
10.100002,101,1665.163903
9.6,96,1665.173701
17.30003,173,1665.173781
14.300018,143,1665.188345
18.900036,189,1665.188426
22.100048,221,1665.193371
35.60006,256,1665.198317
13.500015,135,1665.19839
0.5,5,1669.063946
0.70000005,7,1669.073893
0.70000005,7,1669.073966
0.9000001,9,1669.083325
0.9000001,9,1669.083395
1.4000002,14,1669.107828
1.4000002,14,1669.107907
1.5000002,15,1669.112913
11.500001,15,1669.112988
1.7000003,17,1669.123172
11.800001,18,1669.127888
2.4999998,25,1669.162122
2.8999994,29,1669.181227
3.0999992,31,1669.190578
13.2,32,1669.195253
3.199999,32,1669.19532
13.299999,33,1669.199989
3.4999988,35,1669.209442
3.6999986,37,1669.219332
3.6999986,37,1669.219404
3.8999984,39,1669.22903
4.499998,45,1669.25756
5.0999975,51,1669.285471
5.499997,55,1669.30475
5.499997,55,1669.304825
5.9999967,60,1669.328926
6.2999964,63,1669.342917
6.899996,69,1669.37098
6.899996,69,1669.371052
6.899996,69,1669.371073
6.9999957,70,1669.375844
7.0999956,71,1669.38047
7.1999955,72,1669.385062
7.1999955,72,1669.385131
7.2999954,73,1669.390476
7.3999953,74,1669.395128
7.499995,75,1669.399754
7.599995,76,1669.404343
18.099995,81,1669.42808
7.2999954,73,1669.473806
8.199995,82,1669.473876
8.399996,84,1669.473898
9.199999,92,1669.47849
7.699995,77,1669.478558
9.299999,93,1669.483361
9.4,94,1669.487935
19.6,96,1669.49712
9.6,96,1669.497188
9.5,95,1669.51589
10.000002,100,1669.515959
8.599997,86,1669.51598
10.200003,102,1669.525471
10.700005,107,1669.549628
10.900005,109,1669.559482
11.000006,110,1669.564502
11.100006,111,1669.569603
11.500008,115,1669.588736
8.499996,85,1669.598122
10.900005,109,1669.602823
8.599997,86,1669.60289
12.00001,120,1669.612127
12.20001,122,1669.621382
9.299999,93,1669.652405
13.200014,132,1669.673236
13.3000145,133,1669.678198
13.3000145,133,1669.678265
12.700012,127,1669.683167
11.000006,110,1669.707653
6.699996,67,1669.722186
14.80002,148,1669.760517
15.100021,151,1669.780715
7.899995,79,1669.787726
7.9999948,80,1669.808937
14.900021,149,1669.84341
13.000013,130,1669.862823
7.899995,79,1669.877414
15.900024,159,1669.906836
6.899996,69,1669.906908
8.099995,81,1669.941275
28.300034,183,1669.941346
8.699997,87,1669.941369
13.3000145,133,1669.946074
18.700035,187,1669.960285
11.900009,119,1669.965045
9.099998,91,1669.979267
7.699995,77,1670.017016
12.900013,129,1670.021803
13.200014,132,1670.026656
9.199999,92,1670.026723
10.600004,106,1670.031489
16.900028,169,1670.031556
14.300018,143,1670.036299
15.900024,159,1670.04104
9.6,96,1670.055132
14.500019,145,1670.059933
9.900002,99,1670.064682
15.500023,155,1670.069413
14.000017,140,1670.078829
8.699997,87,1670.093156
20.10004,201,1670.098151
14.70002,147,1670.102966
10.200003,102,1670.117069
10.500004,105,1670.117139
22.100048,221,1670.121789
22.200048,222,1670.126545
12.20001,122,1670.126612
22.300049,223,1670.13124
18.500034,185,1670.135935
8.599997,86,1670.154774
6.899996,69,1670.192416
21.800047,218,1670.256124
16.800028,168,1670.256209
13.400015,134,1670.266273
12.00001,120,1670.275955
16.300026,163,1670.280751
8.599997,86,1670.290454
0.3,3,1674.31366
0.3,3,1674.313748
0.5,5,1674.324803
0.6,6,1674.330211
0.70000005,7,1674.335555
0.70000005,7,1674.335632
0.70000005,7,1674.335652
0.70000005,7,1674.335671
0.8000001,8,1674.341103
0.9000001,9,1674.346385
1.4000002,14,1674.372617
1.5000002,15,1674.377862
1.8000003,18,1674.393704
1.9000003,19,1674.39969
2.2,22,1674.418794
2.9999993,30,1674.464771
2.9999993,30,1674.464846
3.9999983,40,1674.514759
4.1999984,42,1674.525282
4.499998,45,1674.540963
4.499998,45,1674.541041
4.499998,45,1674.541062
4.799998,48,1674.555988
5.0999975,51,1674.571176
15.5999975,56,1674.596778
5.599997,56,1674.596858
5.799997,58,1674.608327
5.9999967,60,1674.618309
6.1999965,62,1674.628328
6.2999964,63,1674.633307
6.3999963,64,1674.63824
6.3999963,64,1674.638309
6.499996,65,1674.643269
6.499996,65,1674.643335
6.699996,67,1674.65303
6.699996,67,1674.653101
6.9999957,70,1674.682867
7.499995,75,1674.696289
7.499995,75,1674.696378
7.599995,76,1674.701939
7.799995,78,1674.713401
7.899995,79,1674.718828
7.9999948,80,1674.724341
8.099995,81,1674.729387
8.399996,84,1674.746063
8.399996,84,1674.746142
8.799997,88,1674.765089
8.799997,88,1674.765162
8.899998,89,1674.769866
6.799996,68,1674.774619
10.000002,100,1674.821565
8.099995,81,1674.821642
10.100002,101,1674.826445
7.499995,75,1674.845258
9.199999,92,1674.849971
10.800005,108,1674.859389
9.4,94,1674.864165
21.200006,112,1674.878285
11.600008,116,1674.897714
11.000006,110,1674.902557
11.700008,117,1674.902627
11.000006,110,1674.902647
12.300011,123,1674.930673
12.600012,126,1674.945012
12.700012,127,1674.949874
12.700012,127,1674.949947
12.10001,121,1674.959378
12.900013,129,1674.959451
10.200003,102,1674.973585
23.500015,135,1674.987576
13.900017,139,1675.006248
7.799995,78,1675.020229
13.700016,137,1675.024967
9.4,94,1675.034366
14.500019,145,1675.066975
9.199999,92,1675.090282
15.500023,155,1675.104468
9.800001,98,1675.128188
16.500027,165,1675.128258
16.000025,160,1675.137679
12.600012,126,1675.156408
11.400007,114,1675.161219
9.900002,99,1675.170568
12.700012,127,1675.17553
13.600016,136,1675.205027
9.5,95,1675.225093
11.000006,110,1675.240385
18.800035,188,1675.240454
11.500008,115,1675.240477
12.700012,127,1675.250026
10.200003,102,1675.250092
17.30003,173,1675.254762
7.9999948,80,1675.259672
18.300034,183,1675.259786
8.399996,84,1675.265792
9.199999,92,1675.289585
13.700016,137,1675.317325
3.7999985,38,1675.32201
12.800013,128,1675.340719
8.199995,82,1675.34079
11.100006,111,1675.349942
9.6,96,1675.354578
15.200022,152,1675.363832
13.100014,131,1675.368466
8.899998,89,1675.368535
